Date & Time,PM2.5 (ug/m3),PM10 (ug/m3),O3 (ppb),NO (ppb),NO2 (ppb),SO2 (ppb)
26-01-2020 15:00,8.2,8.3,16.9,1.0,3.8,0.2
26-01-2020 16:00,8.2,8.4,17.7,1.0,4.4,0.2
26-01-2020 17:00,6.4,6.6,17.4,0.2,3.8,0.1
26-01-2020 18:00,4.9,5.0,14.8,0.0,4.5,0.1
26-01-2020 19:00,4.0,4.1,10.6,0.0,6.8,0.1
26-01-2020 20:00,3.2,3.3,7.3,0.2,8.6,0.1
26-01-2020 21:00,3.4,3.4,8.3,0.1,7.8,0.1
26-01-2020 22:00,4.4,4.5,12.9,0.0,5.3,0.1
26-01-2020 23:00,6.6,6.7,14.0,0.0,5.8,0.0
26-01-2020 24:00,7.7,7.8,16.4,0.0,4.7,0.1
27-01-2020 01:00,9.0,9.1,18.8,0.0,4.0,0.1
27-01-2020 02:00,8.9,8.9,19.1,0.0,4.2,0.0
27-01-2020 03:00,8.8,8.9,18.6,0.0,4.4,0.0
27-01-2020 04:00,8.5,8.6,18.0,0.0,4.5,0.0
27-01-2020 05:00,8.2,8.2,17.0,0.0,5.0,0.0
27-01-2020 06:00,8.3,8.4,15.5,0.0,6.0,0.0
27-01-2020 07:00,8.8,9.1,14.2,0.1,6.5,0.0
27-01-2020 08:00,8.7,9.2,12.4,0.4,8.3,0.0
27-01-2020 09:00,7.9,8.4,14.2,1.3,5.7,0.0
27-01-2020 10:00,7.5,8.0,15.1,2.3,5.0,0.1
27-01-2020 11:00,6.7,7.5,18.5,0.5,1.7,0.1
27-01-2020 12:00,6.1,7.0,20.4,0.2,1.4,0.1
27-01-2020 13:00,6.1,6.8,21.7,0.2,1.3,0.1
27-01-2020 14:00,5.2,5.9,23.2,0.2,1.3,0.1
27-01-2020 15:00,4.6,5.2,24.9,0.1,1.0,0.1
27-01-2020 16:00,4.4,4.9,26.4,0.0,0.9,0.1
27-01-2020 17:00,4.0,4.5,24.9,0.0,1.1,0.1
27-01-2020 18:00,3.4,3.7,24.0,0.0,1.0,0.1
27-01-2020 19:00,3.1,3.5,24.4,0.0,1.0,0.0
27-01-2020 20:00,2.3,2.8,25.0,0.0,0.6,0.0
27-01-2020 21:00,3.5,4.5,29.9,0.0,0.6,0.0
27-01-2020 22:00,2.9,3.6,27.4,0.0,0.6,0.0
27-01-2020 23:00,2.0,2.2,25.4,0.0,0.6,0.0
27-01-2020 24:00,1.8,2.0,26.2,0.0,0.5,0.0
28-01-2020 01:00,2.1,2.2,26.9,0.0,0.5,0.0
28-01-2020 02:00,1.7,1.8,28.2,0.0,0.4,0.0
28-01-2020 03:00,1.2,1.2,28.3,0.0,0.3,0.0
28-01-2020 04:00,0.8,0.8,28.2,0.0,0.5,0.0
28-01-2020 05:00,0.4,0.5,29.0,0.0,0.4,0.0
28-01-2020 06:00,0.5,0.6,33.9,0.0,0.4,0.0
28-01-2020 07:00,0.7,1.0,38.5,0.0,0.3,0.0
28-01-2020 08:00,1.6,1.8,38.1,0.0,0.3,0.0
28-01-2020 09:00,2.0,2.3,37.5,0.0,0.4,0.0
28-01-2020 10:00,1.4,1.5,39.2,0.0,0.4,0.0
28-01-2020 11:00,1.4,1.7,40.0,0.0,0.5,0.0
28-01-2020 12:00,1.2,1.5,40.7,0.0,0.3,0.0
28-01-2020 13:00,1.3,1.5,40.9,0.1,0.6,0.0
28-01-2020 14:00,1.9,2.4,42.0,0.0,0.3,0.0
28-01-2020 15:00,1.7,2.1,42.6,0.0,0.3,0.0
28-01-2020 16:00,2.3,3.6,43.0,0.0,0.3,0.0
28-01-2020 17:00,2.3,2.8,42.2,0.0,0.3,0.0
28-01-2020 18:00,2.1,3.3,41.9,0.0,0.4,0.0
28-01-2020 19:00,2.2,3.6,41.9,0.0,0.3,0.0
28-01-2020 20:00,3.0,5.3,41.3,0.0,0.3,0.0
28-01-2020 21:00,6.0,16.6,40.4,0.0,0.3,0.0
28-01-2020 22:00,4.8,7.9,39.4,0.0,0.3,0.0
28-01-2020 23:00,4.9,7.7,38.5,0.0,0.4,0.0
28-01-2020 24:00,5.0,7.0,37.7,0.0,0.6,0.0
29-01-2020 01:00,5.4,6.5,37.2,0.0,0.5,0.0
29-01-2020 02:00,5.7,6.3,36.5,0.0,0.5,0.0
29-01-2020 03:00,3.8,4.4,35.3,0.0,0.7,0.0
29-01-2020 04:00,2.3,3.5,33.7,0.0,0.8,0.0
29-01-2020 05:00,2.2,4.5,32.5,0.0,2.6,0.0
29-01-2020 06:00,2.6,12.5,25.9,0.0,8.3,0.0
29-01-2020 07:00,3.8,24.6,20.4,0.0,12.8,0.0
29-01-2020 08:00,4.5,28.5,29.5,0.1,3.7,0.0
29-01-2020 09:00,5.7,35.3,26.6,3.2,8.4,0.0
29-01-2020 10:00,6.7,39.3,31.7,1.2,2.7,0.1
29-01-2020 11:00,6.8,40.9,33.2,2.8,5.1,1.1
29-01-2020 12:00,7.5,45.9,34.4,2.9,4.8,0.1
29-01-2020 13:00,6.8,46.3,36.7,2.2,4.0,0.1
29-01-2020 14:00,7.6,52.0,37.2,1.8,3.9,0.1
29-01-2020 15:00,8.2,58.2,37.3,1.6,4.1,0.1
29-01-2020 16:00,9.7,65.2,38.5,0.5,2.5,0.0
29-01-2020 17:00,11.6,77.5,36.9,0.2,3.6,0.0
29-01-2020 18:00,12.2,79.4,34.1,0.0,6.0,0.0
29-01-2020 19:00,13.3,90.6,28.3,0.0,10.9,0.0
29-01-2020 20:00,13.1,96.0,22.5,0.0,15.3,0.0
29-01-2020 21:00,21.3,87.3,25.5,0.0,11.4,0.0
29-01-2020 22:00,23.5,78.8,31.9,0.0,4.1,0.0
29-01-2020 23:00,27.0,40.5,27.5,0.0,6.5,0.0
29-01-2020 24:00,24.1,36.2,28.0,0.0,5.1,0.0
30-01-2020 01:00,20.3,30.4,30.1,0.0,3.1,0.0
30-01-2020 02:00,18.6,27.8,26.1,0.0,7.3,0.0
30-01-2020 03:00,11.8,21.0,22.5,0.0,9.1,0.0
30-01-2020 04:00,8.5,23.4,19.0,0.0,9.3,0.0
30-01-2020 05:00,7.7,22.1,18.6,0.0,9.6,0.0
30-01-2020 06:00,7.7,28.1,18.9,0.0,9.7,0.0
30-01-2020 07:00,10.3,32.3,17.0,0.0,11.4,0.0
30-01-2020 08:00,12.1,18.1,17.4,1.2,11.1,0.0
30-01-2020 09:00,8.1,23.3,16.3,7.7,14.7,0.1
30-01-2020 10:00,10.9,42.2,17.2,15.6,18.3,0.2
30-01-2020 11:00,8.4,40.3,28.2,5.7,9.9,0.4
30-01-2020 12:00,12.1,63.2,31.4,4.5,7.8,0.6
30-01-2020 13:00,13.9,69.8,30.8,5.2,8.5,1.9
30-01-2020 14:00,18.3,88.9,29.9,5.6,9.9,1.6
30-01-2020 15:00,18.0,90.4,29.6,5.0,10.6,1.3
30-01-2020 16:00,19.1,100.4,26.3,4.2,14.4,1.3
30-01-2020 17:00,17.5,90.3,16.7,4.2,24.6,0.7
30-01-2020 18:00,14.6,67.6,17.1,1.4,23.0,0.8
30-01-2020 19:00,12.4,57.2,18.9,0.6,21.1,2.2
30-01-2020 20:00,15.0,73.0,19.8,0.2,19.6,0.4
30-01-2020 21:00,11.2,53.0,18.7,0.0,17.9,0.2
30-01-2020 22:00,15.5,60.1,18.3,0.0,15.5,0.1
30-01-2020 23:00,20.4,74.8,20.0,0.0,14.5,0.1
30-01-2020 24:00,18.8,64.3,17.1,0.0,15.9,0.2
31-01-2020 01:00,17.9,48.9,15.4,0.0,18.1,0.2
31-01-2020 02:00,14.9,40.1,10.2,0.0,22.0,0.1
31-01-2020 03:00,15.2,31.6,6.2,0.0,27.1,0.1
31-01-2020 04:00,14.3,26.4,3.5,0.2,29.1,0.1
31-01-2020 05:00,15.4,23.2,1.8,1.2,31.8,0.1
31-01-2020 06:00,16.4,24.3,1.3,1.4,32.2,0.1
31-01-2020 07:00,26.1,39.1,1.7,2.1,29.8,0.1
31-01-2020 08:00,38.4,57.0,5.3,3.9,24.7,0.1
31-01-2020 09:00,40.0,57.6,11.8,11.7,19.1,0.2
31-01-2020 10:00,40.4,59.2,15.9,14.2,17.8,0.6
31-01-2020 11:00,30.2,51.6,19.0,14.9,18.1,1.8
31-01-2020 12:00,31.4,79.6,20.3,19.3,21.3,1.9
31-01-2020 13:00,32.8,92.8,18.1,26.7,28.5,2.4
31-01-2020 14:00,39.7,134.8,21.4,17.1,26.1,2.0
31-01-2020 15:00,36.5,118.9,20.4,12.4,26.9,1.9
31-01-2020 16:00,35.4,125.9,17.9,9.7,29.7,1.8
31-01-2020 17:00,31.1,92.3,10.7,9.7,37.7,1.1
31-01-2020 18:00,31.9,108.2,1.7,10.9,47.5,0.5
31-01-2020 19:00,31.6,109.4,0.7,4.3,45.1,0.3
31-01-2020 20:00,25.8,72.9,5.9,0.1,35.8,0.5
31-01-2020 21:00,29.4,76.4,9.5,0.0,31.5,0.6
31-01-2020 22:00,29.3,74.6,5.2,0.3,36.7,0.7
31-01-2020 23:00,26.2,59.8,4.4,0.1,35.7,0.6
31-01-2020 24:00,21.7,33.4,5.9,0.0,32.2,0.5
01-02-2020 01:00,30.4,43.3,6.5,0.0,29.8,0.5
01-02-2020 02:00,28.5,38.7,7.0,0.0,26.8,0.5
01-02-2020 03:00,33.2,48.4,7.5,0.0,25.2,0.4
01-02-2020 04:00,36.7,51.7,8.4,0.0,24.2,0.6
01-02-2020 05:00,37.0,51.6,6.4,0.1,26.7,0.7
01-02-2020 06:00,36.8,50.9,7.6,0.1,25.7,0.6
01-02-2020 07:00,32.5,39.4,7.6,0.0,24.2,0.4
01-02-2020 08:00,32.7,38.9,13.4,0.6,16.0,0.3
01-02-2020 09:00,44.5,56.6,19.5,2.4,11.6,0.3
01-02-2020 10:00,41.2,49.0,23.2,3.7,10.9,0.7
01-02-2020 11:00,30.9,35.8,29.1,2.5,8.7,0.7
01-02-2020 12:00,29.4,36.6,31.8,2.0,8.5,0.7
01-02-2020 13:00,29.6,49.3,35.5,1.4,7.5,0.6
01-02-2020 14:00,23.3,38.6,37.8,1.0,6.6,0.6
01-02-2020 15:00,20.1,34.5,38.2,0.7,6.4,0.5
01-02-2020 16:00,22.2,35.7,39.2,0.2,5.1,0.4
01-02-2020 17:00,26.1,37.4,38.6,0.1,5.8,0.3
01-02-2020 18:00,26.3,37.2,37.4,0.0,6.6,0.3
01-02-2020 19:00,28.0,37.8,36.0,0.0,6.7,0.2
01-02-2020 20:00,28.0,37.6,31.1,0.0,10.3,0.4
01-02-2020 21:00,24.4,31.2,29.5,0.0,8.2,0.2
01-02-2020 22:00,26.7,35.4,23.5,0.0,12.3,0.1
01-02-2020 23:00,26.2,35.4,21.9,0.0,12.0,0.1
01-02-2020 24:00,28.8,35.9,22.6,0.0,10.2,0.0
02-02-2020 01:00,34.2,43.5,20.7,0.0,9.9,0.0
02-02-2020 02:00,41.8,52.3,17.4,0.0,11.2,0.0
02-02-2020 03:00,46.6,52.8,21.6,0.0,6.6,0.0
02-02-2020 04:00,45.1,51.7,26.2,0.0,7.0,0.0
02-02-2020 05:00,41.2,48.9,24.5,0.0,8.8,0.0
02-02-2020 06:00,44.1,51.2,18.3,0.0,12.0,0.0
02-02-2020 07:00,47.7,55.5,16.8,0.0,10.9,0.0
02-02-2020 08:00,48.6,56.8,16.0,0.7,13.3,0.0
02-02-2020 09:00,50.0,59.6,15.0,3.8,14.2,0.1
02-02-2020 10:00,47.6,53.2,17.0,6.0,13.5,0.2
02-02-2020 11:00,43.9,48.3,22.1,7.2,14.9,0.4
02-02-2020 12:00,25.4,29.4,36.7,0.7,6.6,0.4
02-02-2020 13:00,24.2,26.8,37.2,0.7,5.9,0.4
02-02-2020 14:00,34.1,45.3,38.8,0.3,4.9,0.3
02-02-2020 15:00,31.9,50.9,38.5,0.3,5.4,0.3
02-02-2020 16:00,26.2,36.2,37.2,0.3,6.0,0.2
02-02-2020 17:00,29.4,40.4,35.6,0.1,7.4,0.1
02-02-2020 18:00,25.1,31.2,35.0,0.0,8.0,0.1
02-02-2020 19:00,25.2,29.3,32.0,0.0,9.9,0.1
02-02-2020 20:00,25.2,28.0,31.1,0.0,7.2,0.1
02-02-2020 21:00,25.3,27.5,26.4,0.0,11.3,0.3
02-02-2020 22:00,23.5,25.6,18.7,0.0,16.8,0.7
02-02-2020 23:00,36.8,40.7,19.6,0.0,14.3,0.3
02-02-2020 24:00,50.5,56.5,17.8,0.0,16.5,0.2
03-02-2020 01:00,44.3,47.8,17.2,0.0,15.8,0.1
03-02-2020 02:00,28.7,29.6,15.8,0.4,18.2,0.1
03-02-2020 03:00,21.3,21.7,13.7,0.0,19.7,0.1
03-02-2020 04:00,18.0,18.3,9.2,0.3,22.6,0.2
03-02-2020 05:00,15.6,15.8,14.5,0.1,16.7,0.2
03-02-2020 06:00,24.7,25.8,12.8,0.1,18.5,0.1
03-02-2020 07:00,26.0,26.8,9.7,0.4,21.6,0.2
03-02-2020 08:00,30.7,31.4,14.5,0.7,15.0,0.2
03-02-2020 09:00,26.5,27.2,17.9,2.3,10.6,0.2
03-02-2020 10:00,22.0,22.4,19.2,3.0,8.8,0.3
03-02-2020 11:00,17.3,17.7,21.6,1.9,8.5,0.5
03-02-2020 12:00,13.6,13.8,24.2,0.9,6.3,0.5
03-02-2020 13:00,12.2,12.4,24.5,0.9,5.3,0.4
03-02-2020 14:00,10.8,11.2,25.9,0.8,5.0,0.3
03-02-2020 15:00,9.1,10.9,25.2,0.6,5.5,0.2
03-02-2020 16:00,9.0,10.3,28.8,0.5,5.5,0.2
03-02-2020 17:00,5.0,5.7,31.9,0.0,4.9,0.2
03-02-2020 18:00,2.9,3.4,32.9,0.0,2.6,0.1
03-02-2020 19:00,3.6,3.9,33.5,0.0,2.4,0.1
03-02-2020 20:00,3.2,3.7,34.1,0.0,2.2,0.1
03-02-2020 21:00,4.8,6.6,34.8,0.0,1.8,0.1
03-02-2020 22:00,4.4,8.4,29.8,0.1,6.0,0.1
03-02-2020 23:00,6.1,11.0,7.0,1.6,27.3,0.1
03-02-2020 24:00,4.9,14.0,12.2,0.5,20.6,0.1
04-02-2020 01:00,5.7,9.7,13.5,0.9,18.3,0.1
04-02-2020 02:00,5.8,7.3,15.4,0.0,13.4,0.1
04-02-2020 03:00,6.9,8.7,11.7,0.0,14.3,0.0
04-02-2020 04:00,9.0,11.3,8.2,0.0,19.7,0.1
04-02-2020 05:00,8.5,9.4,4.3,1.5,24.0,0.1
04-02-2020 06:00,7.1,8.1,1.4,10.0,29.0,0.1
04-02-2020 07:00,7.0,7.9,10.2,0.9,20.5,0.1
04-02-2020 08:00,7.1,8.6,6.7,4.4,24.1,0.1
04-02-2020 09:00,8.0,10.7,4.1,26.1,31.5,0.4
04-02-2020 10:00,9.5,14.7,5.5,33.8,32.8,0.5
04-02-2020 11:00,10.9,28.9,10.4,25.2,28.2,0.4
04-02-2020 12:00,10.1,21.0,19.0,11.1,18.4,0.4
04-02-2020 13:00,15.5,58.2,26.0,4.2,11.9,0.6
04-02-2020 14:00,15.4,59.1,28.6,3.3,9.3,1.1
04-02-2020 15:00,17.8,67.0,29.6,3.1,9.4,1.2
04-02-2020 16:00,20.0,85.0,27.4,3.7,13.4,1.5
04-02-2020 17:00,11.3,42.0,23.8,1.8,15.9,0.8
04-02-2020 18:00,10.9,33.0,20.1,0.1,19.0,0.6
04-02-2020 19:00,10.0,21.3,22.1,0.0,14.4,0.4
04-02-2020 20:00,9.2,16.3,25.8,0.0,11.5,0.2
04-02-2020 21:00,8.5,12.6,33.6,0.0,2.7,0.2
04-02-2020 22:00,8.1,10.5,34.9,0.0,1.5,0.1
04-02-2020 23:00,5.7,7.9,35.3,0.0,1.0,0.1
04-02-2020 24:00,3.7,5.4,35.3,0.0,0.9,0.1
05-02-2020 01:00,2.3,4.0,34.9,0.0,1.0,0.1
05-02-2020 02:00,1.6,3.9,35.0,0.0,0.8,0.1
05-02-2020 03:00,2.2,6.6,35.2,0.0,0.7,0.1
05-02-2020 04:00,2.2,5.1,34.3,0.0,0.7,0.1
05-02-2020 05:00,2.8,8.6,32.8,0.0,0.5,0.1
05-02-2020 06:00,2.7,13.4,31.3,0.0,0.4,0.0
05-02-2020 07:00,3.8,22.7,29.7,0.0,0.4,0.0
05-02-2020 08:00,5.7,35.8,31.8,0.0,0.2,0.0
05-02-2020 09:00,9.0,61.5,31.9,0.0,0.3,0.0
05-02-2020 10:00,6.9,44.7,32.3,0.0,0.3,0.0
05-02-2020 11:00,5.2,28.2,32.8,0.0,0.2,0.0
05-02-2020 12:00,6.7,40.7,34.0,0.0,0.2,0.0
05-02-2020 13:00,6.3,38.5,34.6,0.0,0.2,0.0
05-02-2020 14:00,6.0,35.9,34.9,0.2,0.5,0.0
05-02-2020 15:00,4.7,25.8,34.2,0.4,1.1,0.0
05-02-2020 16:00,5.2,30.4,33.8,0.3,1.3,0.0
05-02-2020 17:00,6.4,40.7,33.0,0.1,2.0,0.0
05-02-2020 18:00,6.2,31.5,30.0,0.0,5.3,0.0
05-02-2020 19:00,5.7,28.3,26.7,0.0,7.9,0.0
05-02-2020 20:00,7.2,37.4,21.6,0.1,12.6,0.0
05-02-2020 21:00,7.0,34.6,19.5,0.0,14.7,0.0
05-02-2020 22:00,7.4,33.5,17.2,0.0,17.4,0.0
05-02-2020 23:00,7.4,33.0,13.8,0.4,20.1,0.0
05-02-2020 24:00,6.2,20.0,15.4,1.4,18.3,0.0
06-02-2020 01:00,5.1,15.0,25.8,0.0,7.6,0.1
06-02-2020 02:00,5.7,14.0,25.4,0.0,6.8,0.1
06-02-2020 03:00,5.5,14.0,21.7,0.0,8.2,0.0
06-02-2020 04:00,5.7,16.6,21.3,0.0,8.4,0.1
06-02-2020 05:00,6.1,17.6,21.1,0.1,10.1,0.4
06-02-2020 06:00,6.4,21.1,25.5,0.0,9.4,0.5
06-02-2020 07:00,5.5,12.6,17.6,0.4,17.4,0.2
06-02-2020 08:00,5.4,7.0,9.3,3.4,27.5,0.2
06-02-2020 09:00,5.4,7.2,13.7,4.3,20.6,0.7
06-02-2020 10:00,5.0,6.0,20.3,4.3,13.8,0.6
06-02-2020 11:00,8.7,10.2,24.2,2.8,8.4,0.6
06-02-2020 12:00,12.1,14.1,25.5,2.5,7.8,0.4
06-02-2020 13:00,9.9,11.6,27.5,1.8,6.9,0.4
06-02-2020 14:00,8.1,9.5,29.1,1.3,6.1,0.5
06-02-2020 15:00,7.3,8.5,30.7,0.8,5.2,0.3
06-02-2020 16:00,7.1,8.2,30.1,1.0,6.7,0.3
06-02-2020 17:00,6.0,6.6,28.4,0.4,7.6,0.3
06-02-2020 18:00,6.9,8.1,28.5,0.0,6.8,0.3
06-02-2020 19:00,6.0,6.4,29.0,0.0,6.1,0.5
06-02-2020 20:00,6.8,7.7,30.0,0.0,4.9,0.4
06-02-2020 21:00,6.1,6.9,32.1,0.0,3.9,0.3
06-02-2020 22:00,4.8,5.6,33.6,0.0,3.4,0.2
06-02-2020 23:00,5.2,6.1,34.6,0.0,3.0,0.2
06-02-2020 24:00,5.9,6.8,34.6,0.0,3.1,0.2
07-02-2020 01:00,5.7,6.6,33.8,0.0,3.1,0.2
07-02-2020 02:00,2.2,2.6,33.4,0.0,3.3,0.2
07-02-2020 03:00,0.5,0.5,33.7,0.0,2.9,0.2
07-02-2020 04:00,0.3,0.3,32.3,0.2,4.5,0.3
07-02-2020 05:00,0.3,0.3,31.1,0.0,4.9,0.3
07-02-2020 06:00,0.2,0.3,33.2,0.0,3.2,0.3
07-02-2020 07:00,0.1,0.2,33.1,0.0,3.2,0.2
07-02-2020 08:00,0.1,0.1,31.7,0.1,3.8,0.3
07-02-2020 09:00,0.3,0.3,31.6,0.3,4.0,0.3
07-02-2020 10:00,0.5,0.5,31.5,0.5,4.3,0.3
07-02-2020 11:00,0.6,0.6,31.9,0.5,3.6,0.3
07-02-2020 12:00,0.7,0.7,32.8,0.4,3.0,0.3
07-02-2020 13:00,1.0,1.0,32.5,0.5,3.3,0.2
07-02-2020 14:00,1.2,1.2,33.4,0.3,2.2,0.2
07-02-2020 15:00,1.8,1.8,34.2,0.2,1.7,0.2
07-02-2020 16:00,1.4,1.5,33.8,0.1,1.6,0.1
07-02-2020 17:00,1.4,1.5,33.7,0.0,1.0,0.1
07-02-2020 18:00,1.7,1.9,33.8,0.0,0.7,0.1
07-02-2020 19:00,2.1,2.2,34.1,0.0,0.5,0.1
07-02-2020 20:00,1.7,1.8,34.1,0.0,0.5,0.1
07-02-2020 21:00,1.9,2.0,34.2,0.0,0.4,0.1
07-02-2020 22:00,2.6,2.7,34.6,0.0,0.3,0.1
07-02-2020 23:00,2.1,2.2,34.9,0.0,0.2,0.0
07-02-2020 24:00,2.7,2.9,35.4,0.0,0.1,0.0
08-02-2020 01:00,2.4,2.6,35.4,0.0,0.1,0.0
08-02-2020 02:00,1.7,1.8,35.2,0.0,0.1,0.0
08-02-2020 03:00,1.5,1.7,35.0,0.0,0.2,0.0
08-02-2020 04:00,1.4,1.5,34.5,0.0,0.4,0.0
08-02-2020 05:00,1.4,1.7,34.1,0.0,0.8,0.0
08-02-2020 06:00,1.4,1.4,31.3,0.0,3.8,0.0
08-02-2020 07:00,1.5,1.6,33.8,0.0,1.5,0.0
08-02-2020 08:00,1.3,1.3,31.7,0.1,3.9,0.0
08-02-2020 09:00,1.3,1.4,35.7,0.1,0.6,0.0
08-02-2020 10:00,1.4,1.6,36.6,0.2,0.5,0.1
08-02-2020 11:00,2.6,2.7,37.3,0.3,0.4,0.0
08-02-2020 12:00,1.7,1.8,37.8,0.2,0.4,0.0
08-02-2020 13:00,1.8,2.1,38.5,0.4,0.6,0.0
08-02-2020 14:00,1.8,2.3,38.8,0.4,0.8,0.0
08-02-2020 15:00,1.7,2.1,38.6,0.5,1.2,0.1
08-02-2020 16:00,2.0,2.7,38.3,0.5,1.6,0.1
08-02-2020 17:00,2.6,4.0,37.4,0.2,2.2,0.1
08-02-2020 18:00,3.6,6.5,35.8,0.0,3.2,0.0
08-02-2020 19:00,3.7,5.3,35.5,0.0,3.3,0.0
08-02-2020 20:00,3.8,4.9,33.4,0.0,5.0,0.0
08-02-2020 21:00,4.4,5.5,35.2,0.0,3.3,0.0
08-02-2020 22:00,5.0,6.6,26.7,0.0,11.3,0.0
08-02-2020 23:00,5.8,8.1,19.2,1.2,19.0,0.0
08-02-2020 24:00,5.7,8.2,10.6,3.5,27.6,0.0
09-02-2020 01:00,5.5,7.7,6.5,4.7,31.9,0.0
09-02-2020 02:00,4.8,6.5,11.0,5.0,26.7,0.0
09-02-2020 03:00,11.9,14.0,16.4,0.4,19.4,0.0
09-02-2020 04:00,9.1,11.5,28.1,0.0,5.0,0.0
09-02-2020 05:00,7.5,9.2,23.8,0.1,11.1,0.0
09-02-2020 06:00,8.1,10.2,27.8,0.0,6.1,0.0
09-02-2020 07:00,8.7,11.4,23.4,0.0,9.3,0.0
09-02-2020 08:00,7.4,8.9,21.3,1.0,9.6,0.0
09-02-2020 09:00,10.8,12.3,25.9,3.9,8.5,0.0
09-02-2020 10:00,9.9,11.3,27.4,6.0,9.0,0.3
09-02-2020 11:00,8.2,9.5,27.1,10.3,12.5,0.8
09-02-2020 12:00,8.8,11.6,33.5,4.2,6.9,0.3
09-02-2020 13:00,10.0,14.4,38.2,1.3,3.3,0.3
09-02-2020 14:00,9.0,14.6,39.8,1.1,2.9,0.2
09-02-2020 15:00,8.0,16.5,41.0,0.7,2.7,0.2
09-02-2020 16:00,5.5,13.8,41.4,0.4,3.1,0.2
09-02-2020 17:00,7.2,19.6,37.8,0.4,7.3,0.2
09-02-2020 18:00,15.0,34.4,27.1,0.1,17.5,0.4
09-02-2020 19:00,14.0,20.3,17.5,0.1,27.4,1.2
09-02-2020 20:00,21.2,34.1,7.5,0.7,37.6,1.1
09-02-2020 21:00,17.1,23.8,6.3,0.4,37.0,0.5
09-02-2020 22:00,12.6,15.7,9.3,0.3,32.7,0.6
09-02-2020 23:00,12.3,15.2,13.8,0.1,27.1,0.3
09-02-2020 24:00,12.3,14.7,18.4,0.0,21.4,0.5
10-02-2020 01:00,16.1,19.5,22.1,0.0,16.1,0.4
10-02-2020 02:00,25.3,31.4,18.0,0.1,20.4,0.5
10-02-2020 03:00,21.3,24.3,13.4,0.1,24.8,0.7
10-02-2020 04:00,16.7,18.7,13.4,0.1,24.1,0.8
10-02-2020 05:00,14.1,15.5,15.2,0.0,22.5,0.9
10-02-2020 06:00,19.2,22.8,17.5,0.0,19.8,0.9
10-02-2020 07:00,19.3,22.9,18.5,0.0,18.9,0.9
10-02-2020 08:00,20.2,24.8,17.1,0.9,20.3,0.9
10-02-2020 09:00,18.9,21.7,17.7,2.9,18.5,1.0
10-02-2020 10:00,18.7,20.8,23.4,3.7,13.0,1.1
10-02-2020 11:00,30.9,33.8,25.4,4.6,12.1,1.3
10-02-2020 12:00,23.5,26.3,25.8,4.8,12.2,1.4
10-02-2020 13:00,18.8,20.3,26.9,5.9,13.3,1.3
10-02-2020 14:00,20.2,23.0,29.7,3.1,9.7,1.2
10-02-2020 15:00,24.6,32.6,27.5,7.6,13.6,1.2
10-02-2020 16:00,25.6,34.0,27.7,5.4,13.8,1.0
10-02-2020 17:00,24.9,30.7,28.9,1.7,13.3,0.8
10-02-2020 18:00,23.7,30.0,27.1,0.1,13.6,0.4
10-02-2020 19:00,23.8,29.8,21.3,0.3,18.1,0.3
10-02-2020 20:00,21.1,23.0,20.0,0.1,19.2,0.2
10-02-2020 21:00,21.1,21.7,20.4,0.1,18.7,0.2
10-02-2020 22:00,24.0,25.7,15.8,0.1,22.0,0.2
10-02-2020 23:00,23.4,24.3,9.0,5.1,29.3,0.1
10-02-2020 24:00,24.9,27.2,3.1,12.8,35.3,0.1
11-02-2020 01:00,31.3,35.3,7.0,10.9,30.3,0.1
11-02-2020 02:00,39.4,46.8,4.6,6.7,26.5,0.1
11-02-2020 03:00,78.9,118.0,8.1,0.1,22.8,0.0
11-02-2020 04:00,61.4,91.5,3.6,3.2,28.9,0.1
11-02-2020 05:00,107.7,161.5,1.1,11.1,32.0,0.1
11-02-2020 06:00,63.2,93.5,5.1,2.1,24.6,0.1
11-02-2020 07:00,30.1,32.8,10.0,0.1,19.8,0.1
11-02-2020 08:00,38.6,45.7,7.9,3.0,21.5,0.1
11-02-2020 09:00,38.2,43.3,7.8,11.3,23.3,0.2
11-02-2020 10:00,35.4,42.8,8.0,21.3,26.2,0.2
11-02-2020 11:00,33.1,40.4,7.0,39.0,33.2,0.4
11-02-2020 12:00,27.4,35.8,8.0,45.6,37.6,0.5
11-02-2020 13:00,29.3,37.1,7.3,56.3,42.2,0.6
11-02-2020 14:00,32.5,43.2,6.9,52.0,43.9,0.6
11-02-2020 15:00,31.8,43.8,9.2,42.2,41.7,0.7
11-02-2020 16:00,29.9,36.7,23.9,6.3,18.9,0.5
11-02-2020 17:00,21.5,22.4,32.9,0.4,9.5,0.3
11-02-2020 18:00,14.4,14.9,29.9,0.0,13.5,0.2
11-02-2020 19:00,13.3,13.9,25.0,0.0,17.6,0.2
11-02-2020 20:00,13.3,14.0,20.2,0.0,21.3,0.2
11-02-2020 21:00,12.4,13.2,20.5,0.0,20.2,0.2
11-02-2020 22:00,12.5,13.6,23.0,0.0,16.5,0.2
11-02-2020 23:00,13.0,14.5,21.9,0.0,17.5,0.1
11-02-2020 24:00,13.6,14.5,29.4,0.0,8.2,0.2
12-02-2020 01:00,14.1,14.5,32.6,0.0,5.5,0.2
12-02-2020 02:00,10.4,10.6,35.4,0.0,4.4,0.2
12-02-2020 03:00,7.1,7.2,38.3,0.0,3.0,0.2
12-02-2020 04:00,6.2,6.3,39.8,0.0,2.5,0.1
